1.66153e-05	4.60115e-11	9.20235e-11	5.6629e-11	5.87438e-06	3.02358e-11	5.87444e-06	7.33338e-11	5.6629e-11	5.87438e-06
1.32923e-05	2.94474e-11	5.88949e-11	3.99242e-11	4.6995e-06	2.27187e-11	4.69955e-06	4.41004e-11	3.99242e-11	4.6995e-06
1.06338e-05	1.88465e-11	3.76925e-11	2.32194e-11	3.75961e-06	1.33222e-11	3.75964e-06	2.32194e-11	2.32194e-11	3.75961e-06
8.50706e-06	1.20617e-11	2.41234e-11	2.88169e-12	3.00768e-06	1.59324e-11	3.00771e-06	1.01689e-11	2.88169e-12	3.00768e-06
6.80565e-06	7.71949e-12	1.54388e-11	1.01689e-11	2.40615e-06	2.01217e-12	2.40615e-06	4.27953e-11	1.01689e-11	2.40615e-06
5.44452e-06	4.94049e-12	9.88098e-12	2.64821e-11	1.92493e-06	6.09057e-12	1.92492e-06	2.64821e-11	2.64821e-11	1.92493e-06
4.35561e-06	3.16192e-12	6.32383e-12	1.4301e-11	1.53993e-06	1.5562e-12	1.53994e-06	2.39332e-11	1.4301e-11	1.53993e-06
3.48449e-06	2.0236e-12	4.04721e-12	4.94227e-11	1.23196e-06	1.62992e-12	1.23195e-06	1.62992e-12	4.94227e-11	1.23196e-06
2.78759e-06	1.29508e-12	2.59037e-12	3.34918e-11	9.8556e-07	1.35781e-11	9.85533e-07	5.34054e-11	3.34918e-11	9.8556e-07
2.23007e-06	8.29004e-13	1.65756e-12	2.62492e-11	7.88405e-07	2.62492e-11	7.88457e-07	1.35714e-12	2.62492e-11	7.88405e-07
1.78406e-06	5.30465e-13	1.06093e-12	2.62492e-11	6.30739e-07	4.86577e-12	6.30729e-07	3.59809e-11	2.62492e-11	6.30739e-07
1.42725e-06	3.39506e-13	6.79012e-13	2.62492e-11	5.04583e-07	1.26447e-11	5.04557e-07	9.04323e-11	2.62492e-11	5.04583e-07
1.1418e-06	2.17382e-13	4.34319e-13	5.15384e-11	4.03672e-07	2.92111e-12	4.03667e-07	5.15384e-11	5.15384e-11	4.03672e-07
9.13439e-07	1.39111e-13	2.78e-13	9.43136e-11	3.22968e-07	2.72298e-11	3.22913e-07	2.72298e-11	9.43136e-11	3.22968e-07
7.30751e-07	8.89289e-14	1.7808e-13	2.72298e-11	2.58307e-07	4.87348e-11	2.58404e-07	4.87348e-11	2.72298e-11	2.58307e-07
5.84601e-07	5.68434e-14	1.14131e-13	2.00664e-10	2.06613e-07	1.07525e-11	2.06634e-07	8.42032e-11	2.00664e-10	2.06613e-07
4.67681e-07	3.64153e-14	7.28306e-14	1.79159e-10	1.65402e-07	6.04642e-11	1.65281e-07	6.04642e-11	1.79159e-10	1.65402e-07
3.74144e-07	2.33147e-14	4.66294e-14	1.76925e-10	1.32168e-07	2.85567e-11	1.32225e-07	1.19811e-10	1.76925e-10	1.32168e-07
2.99316e-07	1.4877e-14	2.9976e-14	3.25293e-10	1.05758e-07	4.56274e-11	1.05667e-07	2.31088e-10	3.25293e-10	1.05758e-07
2.39452e-07	9.54792e-15	1.93179e-14	3.25293e-10	8.45228e-08	9.34679e-11	8.47097e-08	9.34679e-11	3.25293e-10	8.45228e-08
1.91562e-07	6.10623e-15	1.22125e-14	6.02008e-10	6.78314e-08	3.12226e-10	6.72069e-08	8.9179e-10	6.02008e-10	6.78314e-08
1.5325e-07	3.9968e-15	7.77156e-15	5.57119e-10	5.3777e-08	1.94892e-10	5.41667e-08	1.67336e-10	5.57119e-10	5.3777e-08
1.226e-07	2.55351e-15	4.66294e-15	9.19346e-10	4.25479e-08	4.66562e-10	4.3481e-08	1.37779e-11	9.19346e-10	4.25479e-08
9.80797e-08	1.66533e-15	3.33067e-15	4.66562e-10	3.34922e-08	4.66562e-10	3.44254e-08	6.65398e-10	4.66562e-10	3.34922e-08
7.84638e-08	9.99201e-16	1.9984e-15	4.66562e-10	2.78324e-08	2.40913e-10	2.73506e-08	2.40913e-10	4.66562e-10	2.78324e-08
6.2771e-08	6.66134e-16	1.33227e-15	1.88151e-09	2.11114e-08	1.12824e-10	2.13371e-08	7.71519e-10	1.88151e-09	2.11114e-08
5.02168e-08	4.44089e-16	8.88178e-16	9.97168e-10	1.66897e-08	1.08262e-10	1.64732e-08	1.21369e-09	9.97168e-10	1.66897e-08
4.01735e-08	3.33067e-16	4.44089e-16	1.08262e-10	1.39261e-08	1.08262e-10	1.37096e-08	1.08262e-10	1.08262e-10	1.39261e-08
3.21388e-08	2.22045e-16	2.22045e-16	4.25362e-09	1.11626e-08	7.99155e-10	9.56425e-09	2.52639e-09	4.25362e-09	1.11626e-08
2.5711e-08	1.11022e-16	2.22045e-16	4.38255e-09	4.25362e-09	2.2235e-09	8.70063e-09	2.09458e-09	4.38255e-09	4.25362e-09
2.05688e-08	0	2.22045e-16	2.2235e-09	8.57171e-09	3.1741e-09	2.2235e-09	8.57171e-09	2.2235e-09	8.57171e-09
1.6455e-08	0	2.22045e-16	1.03199e-08	3.1741e-09	1.99402e-10	3.57291e-09	3.1741e-09	1.03199e-08	3.1741e-09
1.3164e-08	0	2.22045e-16	2.04404e-08	3.57291e-09	3.57291e-09	3.57291e-09	4.86085e-09	2.04404e-08	3.57291e-09
1.05312e-08	0	0	7.78978e-09	2.75241e-09	2.75241e-09	2.75241e-09	8.02351e-09	7.78978e-09	2.75241e-09
8.42498e-09	0	0	2.51869e-09	2.51869e-09	4.07019e-09	1.06591e-08	2.38368e-08	2.51869e-09	2.51869e-09
6.73999e-09	0	0	2.22853e-08	5.81312e-09	2.42297e-09	1.06591e-08	1.88952e-08	2.22853e-08	5.81312e-09
5.39199e-09	0	0	1.40492e-08	1.40492e-08	3.7541e-09	6.54102e-09	1.68361e-08	1.40492e-08	1.40492e-08
4.31359e-09	0	0	2.43443e-08	1.39346e-09	1.39346e-09	1.39346e-09	1.39346e-09	2.43443e-08	1.39346e-09
3.45087e-09	0	0	5.00821e-08	1.79099e-08	1.82377e-09	1.42624e-08	3.03485e-08	5.00821e-08	1.79099e-08
2.7607e-09	0	0	6.61682e-08	2.59529e-08	5.84529e-09	1.42624e-08	1.42624e-08	6.61682e-08	2.59529e-08
2.20856e-09	0	0	3.437e-08	1.58991e-08	1.58991e-08	1.58991e-08	1.58991e-08	3.437e-08	1.58991e-08
1.76685e-09	0	0	1.58991e-08	1.58991e-08	1.55191e-08	4.69373e-08	7.83555e-08	1.58991e-08	1.58991e-08
1.41348e-09	0	0	1.58991e-08	1.58991e-08	2.33736e-08	6.26464e-08	1.01919e-07	1.58991e-08	1.58991e-08
1.13078e-09	0	0	1.7299e-07	7.48082e-08	2.57173e-08	2.33736e-08	2.33736e-08	1.7299e-07	7.48082e-08
9.04626e-10	0	0	2.33736e-08	2.33736e-08	2.33736e-08	2.33736e-08	2.33736e-08	2.33736e-08	2.33736e-08
7.23701e-10	0	0	3.799e-08	3.799e-08	3.87145e-08	1.15419e-07	1.92124e-07	3.799e-08	3.799e-08
